id,type,name,origin,row,match
16874751817292617980,host,Eidolon dupreanum,Anthony,417,3379896974318519173
1754328199560599208,host,Homo sapiens; sex: F; age: 11M,Anthony,418,7818969158599414049
15148302370192758302,host,Felis catus; sex: F,Anthony,419,13379558674117995900
5069444152070597992,host,Anas poecilorhyncha (spot-billed duck),Anthony,420,9773561649756683613
10524307696616432197,host,Anas acuta (pintail),Anthony,421,15787378637402938615
13725407943962169178,host,Mareca strepera,Anthony,422,13140071473913284639
15537062907378351997,host,Rhinolophus cornutus,Anthony,423,10060278741812459976
4323166950030324921,host,Pteronotus davyi,Anthony,424,17064341466385961562
17587580294958490762,host,Myotis nattereri,Anthony,430,11210812635536295881
16611521194275443092,host,Porphyrio martinica,Anthony,431,13787143828774569223
9368905446243618401,host,Penelope superciliaris,Anthony,432,2819172543351470056
14870987916869269114,host,Pavo cristatus,Anthony,433,10228823398720344921
12587420843098656421,host,Aptenodytes patagonicus,Anthony,434,13547364010348112970
10503113424497489387,host,Agamia agami,Anthony,435,18161282609721809475
12829085226540988762,host,Scotphilus kuhli large intestine,Anthony,436,12595400157982833518
358003848523298901,host,Anas platyrhynchos (Mallard),Anthony,437,2891395421696128734
13971004747105509920,host,Anser anser (graylag goose),Anthony,438,17063043757946391775
13167684390215294449,host,Columbia livia (pigeon),Anthony,439,3189490997457369820
17091574477156549797,host,Anas platyrhynchos (mallard),Anthony,440,2891395421696128734
6466073707209859858,host,Paguma larvata (Himalayan palm civets),Anthony,441,11544170334844401832
8096573634113229001,host,Rhinolophus blasii,Anthony,444,11071969895777969991
4307507709407003813,host,Rhinolophus ferrumequinum (horseshoe bat),Anthony,445,14529395692360872870
11786150681874119170,host,Rattus norvegicus (Norway rat),Anthony,447,16072804208128375959
6817262497870516572,host,Hypsugo pulveratus,Anthony,450,13584936480866312263
2957792279758768289,host,"Mus musculus, severe combined immunedeficiency",Anthony,451,18234192479669559098
16634389230524143658,host,Rattus argentiventer,Anthony,452,14024240012241079345
13515131366086650703,host,Sus scrofa (swine),Anthony,456,14728886377016561170
14347533335023223097,host,Myotis siligorensis,Anthony,459,15212564041108083105
8453878221947545045,host,Pipistrellus cf. hesperidus; specimen voucher:,Anthony,460,7536594410340566437
169498057368917817,host,Galliformes sp. (Quail),Anthony,461,8399328686559232720
14878495394649861719,host,Columbidae sp. (Pigeon),Anthony,462,7584922974390803985
6044358100577310860,host,Chlamydotis sp. (Houbara),Anthony,463,15951350181841027767
2030571939948990683,host,Falco sp.,Anthony,464,4332151797481487220
608413030643130233,host,Nyctalus velutinus,Anthony,465,4877320221639571557
11132900551995069343,host,Myotis sp.,Anthony,470,1145728765173367001
6927765344448681721,host,Sus scrofa scrofa,Anthony,471,461904584468835726
4662206404127419318,host,Chaerephon pumilus (bat),Anthony,472,12447657583935096647
357513631042978275,host,Cardioderma cor (bat),Anthony,473,16459827266513070267
1431817720084359170,host,Sus_scrofa,Anthony,475,14728886377016561170
7337360057052702136,host,Chinchilla lanigera,Anthony,476,14918677007302144627
6988833084980234985,host,Sorex araneus,Anthony,477,1466629347950840090
11903251083267228540,host,Meriones meridianus,Anthony,478,8901392126240018052
16828401332308571353,host,Bandicota indica,Anthony,479,6255292766506377002
7783556676458658071,host,Niviventer niviventer,Anthony,480,8121806907312508886
11877553997466934044,host,Apodemus peninsulae,Anthony,481,4898932640203912511
4218871923846891276,host,Myodes rufocanus,Anthony,482,16540120519371072062
6588372724416727989,host,Allactaga sibirica,Anthony,483,5237736931968892268
17792968148099837185,host,Tropidophorus sinicus,Anthony,484,7211615864593887018
5627831883372752583,host,Sus scrofa domesticus L.,Anthony,487,13095028822376472376
2578864226468313886,host,Vespertilio superans,Anthony,490,5555659681361588510
14452566429268088795,host,Eidolon helvum (bat),Anthony,491,9336824285797367536
12210782768942207883,host,Gallus gallus (chicken),Anthony,493,3248344960615667135
11554177273719625616,host,Microtus agrestis,Anthony,494,2704128519298049695
3275127919913065394,host,Gallus,Anthony,495,10588487226750518223
10395006048109046431,host,Myodes glareolus,Anthony,496,7244386597465352896
3410213954468657628,host,Rynchops niger,Anthony,497,4057566219123415005
17858842795954426638,host,Ia io,Anthony,499,2937205761563215043
14230900475388791726,host,Rhinolophus sp.; female; FMNH 228951,Anthony,500,1099109481974468750
1265998827668700397,host,Hipposideros caffer; male; FMNH 228981,Anthony,501,5051060129427717607
4805490934482593331,host,Hipposideros caffer; male; FMNH 228925,Anthony,502,5051060129427717607
16582114426417150088,host,Hipposideros caffer; female; FMNH 228933,Anthony,503,5051060129427717607
18400277136671581893,host,Hipposideros caffer; male; FMNH 229192,Anthony,504,5051060129427717607
15930821490852060035,host,Hipposideros caffer; male; FMNH 228924,Anthony,505,5051060129427717607
9424965115767199797,host,Nycteris thebaica; female; FMNH 228899,Anthony,506,12404210701541484081
10741280521105213954,host,Nycteris thebaica; female; FMNH 228901,Anthony,507,12404210701541484081
9418256510407721207,host,Nycteris thebaica; male; FMNH 228900,Anthony,508,12404210701541484081
1974403930535786,host,Miniopterus mossambicus; male; FMNH 228969,Anthony,509,233305353682351336
3004450731124693941,host,Miniopterus mossambicus; male; FMNH 228980,Anthony,510,233305353682351336
13914032236856665360,host,Triaenops afer; male; FMNH 229243,Anthony,511,10705782228161127666
3636302445736924924,host,Hipposideros caffer; male; FMNH 228926,Anthony,512,5051060129427717607
14677491091130784676,host,Triaenops menamena; male; FMNH 228861,Anthony,513,15851461700037715248
15610708617439462003,host,Triaenops menamena; male; FMNH 228865,Anthony,514,15851461700037715248
10211642474535491709,host,Triaenops afer; male; FMNH 228888,Anthony,515,10705782228161127666
17686925133200886225,host,Triaenops afer; male; FMNH 229241,Anthony,516,10705782228161127666
6511716443752831977,host,Triaenops afer; male; FMNH 228891,Anthony,517,10705782228161127666
14161026643835309969,host,Triaenops afer; male; FMNH 229212,Anthony,518,10705782228161127666
3536253489683160071,host,Triaenops afer; male; FMNH 229232,Anthony,519,10705782228161127666
17962143350365326442,host,Triaenops afer; male; FMNH 228887,Anthony,520,10705782228161127666
14570928048383311164,host,Triaenops afer; male; FMNH 228892,Anthony,521,10705782228161127666
8707784441378204506,host,Miniopterus mossambicus; male; FMNH 228978,Anthony,522,233305353682351336
1823135274908699172,host,Miniopterus mossambicus; male; FMNH 228971,Anthony,523,233305353682351336
14005854187631910869,host,Rousettus madagascariensis; female; FMNH 228822,Anthony,524,4094313175012322407
4720157045076514137,host,Rousettus madagascariensis; female; UADBA 50636,Anthony,525,4094313175012322407
8183394928169195187,host,Rousettus madagascariensis; male; FMNH 228832,Anthony,526,4094313175012322407
16151065874401156885,host,Rousettus madagascariensis; female; UADBA 50634,Anthony,527,4094313175012322407
3248659735524985446,host,Rousettus madagascariensis; female; UADBA 50617,Anthony,528,4094313175012322407
7584407109371260854,host,Rhinolophus lobatus; male; FMNH 228941,Anthony,529,6072260154080650781
1502643695073340880,host,Rhinolophus rhodesiae; female; FMNH 228949,Anthony,530,1099109481974468750
13960921889547346429,host,Rhinolophus rhodesiae; male; FMNH 228952,Anthony,531,1099109481974468750
3313553226653517345,host,Rhinolophus rhodesiae; male; FMNH 228953,Anthony,532,1099109481974468750
9608915924425943860,host,Rhinolophus lobatus; female; FMNH 228937,Anthony,533,6072260154080650781
16175583515068656747,host,Rhinolophus lobatus; male; FMNH 228939,Anthony,534,6072260154080650781
3156461542285890127,host,Rhinolophus rhodesiae; female; FMNH 228957,Anthony,535,1099109481974468750
12588527708655960934,host,Rhinolophus rhodesiae; male; FMNH 228945,Anthony,536,1099109481974468750
1161655120639377947,host,Rhinolophus rhodesiae; male; FMNH 228955,Anthony,537,1099109481974468750
4547390353243074852,host,Rhinolophus rhodesiae; female; FMNH 228963,Anthony,538,1099109481974468750
2430010708283394338,host,Rhinolophus lobatus; female; FMNH 228954,Anthony,539,6072260154080650781
15653220238755893812,host,Rhinolophus lobatus; male; FMNH 228938,Anthony,540,6072260154080650781
6551928275937040805,host,Rhinolophus rhodesiae; female; FMNH 228956,Anthony,541,1099109481974468750
8744035432674698787,host,Rhinolophus rhodesiae; male; FMNH 228962,Anthony,542,1099109481974468750
17277530606689083191,host,Rhinolophus lobatus; female; FMNH 228940,Anthony,543,6072260154080650781
12832922905032201411,host,Mormopterus jugularis; male; UADBA 33732,Anthony,544,13640625231437753431
15018693113311537946,host,Mormopterus sp. BBvV-2008; female,Anthony,545,9209433471656331638
11207142457054147924,host,Mormopterus sp. BBvV-2008; male,Anthony,546,9209433471656331638
13549192819813026764,host,Mormopterus jugularis; male; UADBA 33733,Anthony,547,13640625231437753431
8198447277971009456,host,Mormopterus jugularis; male; UADBA 33735,Anthony,548,13640625231437753431
16535945106864281560,host,Mormopterus jugularis; male; UADBA 33728,Anthony,549,13640625231437753431
14934067796326057161,host,Mormopterus jugularis; male; FMNH 222698,Anthony,550,13640625231437753431
14317489874325899375,host,Mormopterus jugularis; male; FMNH 222691,Anthony,551,13640625231437753431
1308041203012351983,host,Mormopterus jugularis; male; UADBA 33726,Anthony,552,13640625231437753431
13848621426023742270,host,Mops midas; male; FMNH 218096,Anthony,553,5043326377869465761
5072673930209168939,host,Mops midas; male; FMNH 218094,Anthony,554,5043326377869465761
5790685687266266283,host,Mops midas; male; UADBA 50262,Anthony,555,5043326377869465761
428858595656508377,host,Mops midas; male; UADBA 50260,Anthony,556,5043326377869465761
10393306638958110545,host,Chaerephon pusillus; female,Anthony,557,1705211694110987798
1061058106372840603,host,Chaerephon sp.; female,Anthony,558,12462132645354622296
2368444927263039058,host,Mops condylurus; female; FMNH 229286,Anthony,559,13867674971480903552
403639072581089568,host,Mops condylurus; female; FMNH 229301,Anthony,560,13867674971480903552
9231502149524629879,host,Mops condylurus; male; FMNH 229290,Anthony,561,13867674971480903552
696720838198990622,host,Mops condylurus; female; FMNH 229287,Anthony,562,13867674971480903552
18326294082811173528,host,Mops condylurus; female; FMNH 229309,Anthony,563,13867674971480903552
15752379521345308968,host,Mops condylurus; male; FMNH 229275,Anthony,564,13867674971480903552
6647881570641136170,host,Mops condylurus; female; FMNH 229296,Anthony,565,13867674971480903552
18410506491223917967,host,Mops condylurus; male; FMNH 229293,Anthony,566,13867674971480903552
17076228740802832582,host,Mops condylurus; female; FMNH 229303,Anthony,567,13867674971480903552
926661573390114229,host,Mops condylurus; male; FMNH 229266,Anthony,568,13867674971480903552
6034937867681299334,host,Nycteris thebaica; female; FMNH 228903,Anthony,569,12404210701541484081
17752343366939441593,host,Pipistrellus sp.,Anthony,570,16042727937008262774
5094615889763274796,host,Myotis horsfieldii,Anthony,571,6525397190251826234
6471296344795553910,host,Rhinolophus ferrumequinum (greater horseshoe bat),Anthony,572,14529395692360872870
4106536266337848355,host,Pteropus lylei,Anthony,573,9326868950983332200
13256252256774071856,host,Plecotus auritus,Anthony,574,9977290310100577362
10213035424953184446,host,Myotis oxygnathus,Anthony,575,11182293204143641850
9924959507726237378,host,Molossus molossus,Anthony,576,9810802998834875655
11029618755191905752,host,Eptesicus serotinus,Anthony,577,18043812438006517103
13474740570535909339,host,Vespertilio sinensis,Anthony,578,13914320124384468760
3165665732344088584,host,Oryctolagus cuniculus; breed: New Zealand rabbit,Anthony,579,16805230566005421771
12769685001494671462,host,Kerivoula titania,Anthony,580,94425025069500808
11982871999647437729,host,Desmodus rotundus,Anthony,581,12715269298465100717
11450183999375496319,host,Amazona virdigenalis (parrot),Anthony,582,11709459008082045967
12663965006328087520,host,Eptesicus fuscus (big brown bat),Anthony,583,5333037466334369247
3718194706673789998,host,Miniopterus sp. (bat),Anthony,584,10924795049631218265
11225548823150118274,host,Rhinolophus landeri (bat),Anthony,586,4359652272972492994
17273347272011879693,host,Epomophorus labiatus (bat),Anthony,587,11148934049762715996
7473929461967608104,host,Nyctalus leisleri,Anthony,588,8420886570335300508
6503656505939850405,host,Rhinolophus mehelyi,Anthony,589,8211218641162946958
12157915985155992037,host,Megaderma lyra,Anthony,592,5845452049956502291
319576301716909318,host,Taphozous melanopogon,Anthony,593,17250099666822435357
10740383786025822074,host,Scotophilus heathii,Anthony,594,15115314797247514266
17821360234135467329,host,Rhinolophus hipposideros,Anthony,595,10971839652161309511
15210293543603967284,host,"Miniopterus fuliginosus, feces",Anthony,596,13937208345049672659
17635542159945064400,host,"Miniopterus fuliginosus, intestine",Anthony,597,13937208345049672659
3925767240348674052,host,Sylvicapra grimmia,Anthony,599,12001186304952657425
1487751845201240983,host,Myotis petax,Anthony,600,16074928839898808468
14758299123338904771,host,Hypsugo alaschanicus,Anthony,601,212903888866163126
2716596034822372259,host,Eptesicus sp.,Anthony,602,1192279301398068278
15314285150094486649,host,Phyllostomus discolor,Anthony,603,13369456036907550570
2198010655068588801,host,Eptesicus japonensis,Anthony,604,12221043076588625447
11358249203778726667,host,Myotis ikonnikovi,Anthony,605,6807066237895512779
10403781963993897694,host,Myotis macrodactylus,Anthony,606,11746675149281882224
6055494390019030267,host,Larus marinus (great black-backed gull),Anthony,607,9666358128763634085
7236596502119029696,host,Larus smithsonianus (American herring gull),Anthony,608,11893001511909155855
12171581499021323605,host,Hipposideros cf ruber,Anthony,610,9818554748130852567
10274713963324006116,host,Micropteropus pusillus,Anthony,611,17363296510268711130
6448986309763528212,host,Epomophorus sp.,Anthony,612,6560726288607966141
11563124321298183380,host,Chaerephon pumilus,Anthony,613,12447657583935096647
15663282339354649617,host,Scotoecus sp.,Anthony,614,847799406892465706
91666522027836523,host,Epomophorus labiatus,Anthony,615,11148934049762715996
5971271947208978478,host,Epomophorus gambianus,Anthony,616,12091790025018652628
3724747169391829839,host,Pipistrellus inexspectatus,Anthony,617,8126867431652232587
2048079307013863958,host,Rattus flavipectus,Anthony,618,17313104969047588608
15334006330931261948,host,Rattus nitidus,Anthony,619,6419078537237514612
17812211492513609743,host,Apodemus draco,Anthony,620,14305921613624771219
4432491579328159798,host,Niviventer eha,Anthony,621,10707308426248833056
4275864542054106708,host,Lasiopodomys gregalis,Anthony,622,7945269442724264907
11668312520757486608,host,Apodemus sylvaticus,Anthony,623,4017289767094080241
4646137891386902746,host,Rattus rattus,Anthony,624,10375509152681684643
102972243336135183,host,Myodes rutilus,Anthony,625,13856165565294163028
13236849916635722268,host,Mus caroli,Anthony,626,14290247110052549309
16998109898345746360,host,Chaerephon sp.,Anthony,627,12462132645354622296
6933891368551300141,host,Chaerephon leucogaster,Anthony,628,4035816732700976729
14377514627941237989,host,Otomops martiensseni,Anthony,629,7515855977989252849
1411618862937261234,host,Miniopterus minor,Anthony,630,17677518894939083084
6058415396254022539,host,Eothenomys fidelis,Anthony,632,11473221336644775696
15675241735924752210,host,Apodemus ilex,Anthony,633,6320737721695850460
11115851184411900017,host,Myotis emarginatus,Anthony,634,17395616722773471461
8955173728094226577,host,Myotis fimbriatus,Anthony,635,3710062641886940660
11906381488452238313,host,Myotis pequinius,Anthony,636,16573994384663331822
8105662996308348999,host,Lepus granatensis,Anthony,637,13121412455998197638
14421884820229138258,host,Rattus sikkimensis,Anthony,638,12350302511597443810
1406743330975763420,host,Microtus arvalis,Anthony,639,14072879585038490506
3566610652991517369,host,Apodemus flavicollis,Anthony,640,326933718482303288
8428116876822873756,host,Mus domesticus,Anthony,641,18206327553418878991
12394718187002782224,host,Rhabdomys pumilio,Anthony,642,16439901677246160063
1296931810322185496,host,Liomys sp.,Anthony,643,4626577650200675245
15763530624304306194,host,Sigmodon sp.,Anthony,644,5853866920947898396
749736874943453681,host,Culex nebulosus,Anthony,645,10240936082942709192
548507414121015117,host,Miniopterus africanus (bat),Anthony,647,7306352268970771567
6646350974417076497,host,Hipposideros commersoni (bat),Anthony,648,6165898672587627252
10683076700122758063,host,Scotoecus sp. (bat),Anthony,649,847799406892465706
6426473782275680604,host,Otomops martiensseni (bat),Anthony,650,7515855977989252849
9426346346703768941,host,Megaerops kusnotoi,Anthony,651,9597926398932389503
17078982245487048679,host,Hipposideros cineraceus,Anthony,652,8188827253659399798
724220830176055509,host,Miniopterus fuscus,Anthony,653,8750651014518392453
6840368661520854023,host,Bos taurus (cow),Anthony,655,5549035660701021675
5616615748526012852,host,Macaca mulatta,Anthony,656,13437127210294629208
11448100408399823854,host,Myotis bechsteinii,Anthony,657,6230285815208115382
3860691659809294804,host,Haematopus ostralegus,Anthony,658,13041155656663726459
3465031928884554711,host,Molossus currentium,Anthony,659,15354228508042753088
11776561255712481709,host,Carollia brevicauda,Anthony,660,8614302811378499687
13937647997637617832,host,Anoura geoffroyi,Anthony,661,10470055156091240010
2436721160103018503,host,Nycteris sp.,Anthony,662,12019237986032244617
16936446856589009268,host,Gallus gallus; breed Appenzeller Spitzhauben,Anthony,663,3248344960615667135
6336152545693550511,host,Gallus domesticus,Anthony,666,10588487226750518223
12268370155841102324,host,Haematopus ostralegus (Eurasian oystercatcher),Anthony,667,7377656723238318387
8813747738386850515,host,Calidris canutus (red knot),Anthony,668,16864007074411963621
3148369861998728084,host,Crocuta crocuta,Anthony,669,71107785276650845
4523884860527183701,host,Anas superciliosa,Anthony,675,16977607460642551218
5148415116596291859,host,Apodemus spp.,Anthony,678,5272698449815396774
6277943261163921948,host,Gallus gallus (layer hen),Anthony,682,15183668445681741245
5725758526804257611,host,Gallus gallus domesticus,Anthony,684,15534490577963655240
8601738340214680663,host,Gallus gallus domesticus (chicken),Anthony,699,15534490577963655240
1087453288645014666,host,Gallus gallus (broiler),Anthony,701,3248344960615667135
4149982311266221117,host,Cynomops abrasus,Anthony,702,5369579527094048479
6719426264767794002,host,Cynomops planirostris,Anthony,703,1139920120212520919
2151779367732588760,host,Gallus gallus (broiler chicken),Anthony,706,15183668445681741245
16870110734993952477,host,Gallus gallus breed broiler,Anthony,707,15183668445681741245
5967259538286780241,host,Gallus gallus breed layer,Anthony,708,15183668445681741245
17754869854972590161,host,Gallus gallus broiler,Anthony,710,15183668445681741245
8639595335977782706,host,Bos taurus; calf,Anthony,713,5549035660701021675
4298076941361998074,host,Bos taurus; cow,Anthony,714,5549035660701021675
4992745948110835747,host,Equus caballus; young adult,Anthony,715,10290730532939929952
17753741137940618210,host,Perimyotis subflavus,Anthony,719,16379836748106473250
10076322564807509461,host,Spheniscus magellanicus,Anthony,720,7305285971115969209
9307441074479482192,host,Lama pacos (alpaca),Anthony,725,15543822033390899757
11129011105891341473,host,Gallus gallus (6-week-old broilers),Anthony,726,15183668445681741245
9461469258220546278,host,Gallus gallus (7-week-old broilers),Anthony,727,15183668445681741245
15128823573005458279,host,Gallus gallus (29-day-old broilers),Anthony,728,15183668445681741245
6277759006662986480,host,Gallus gallus (44 day-old broilers),Anthony,729,15183668445681741245
13057053752429416028,host,Canis mesomelas,Anthony,730,5052963234160739269
10896691275966662087,host,Ozimops sp. DP-2019,Anthony,731,7612441914984857658
14022183011904560933,host,Chalinolobus gouldii,Anthony,732,11641885778540138637
10317712720861842382,host,Falsistrellus mackenziei,Anthony,733,8422331062221466887
14373901031063917983,host,Eptesicus regulus,Anthony,734,9412126858085170605
9044180279500821224,host,Vespadelus baverstocki,Anthony,735,10945713984113773737
11554273827673480968,host,Chalinolobus morio,Anthony,736,15429366631382641548
8563165482547947400,host,Myotis brandtii,Anthony,741,16955235778762220162
2022948752778943958,host,Eptesicus nilssonii,Anthony,743,6468228752026549977
3458036854400498612,host,Gallus gallus (6 week-old broilers),Anthony,744,15183668445681741245
17410351664493564108,host,Miniopterus cf. natalensis,Anthony,745,11572282300678673650
17393771889471257342,host,Neoromicia cf. capensis,Anthony,746,711229478414453768
7153710603265507421,host,Mops cf. condylurus,Anthony,747,13867674971480903552
8378023408814357880,host,Miniopterus natalensis,Anthony,752,11572282300678673650
8468395181758282239,host,Rhinolophus capensis,Anthony,753,5554278082651057810
1134262065699306722,host,Neoromicia nanus,Anthony,754,17545686493755579223
13907529881305626355,host,Pipistrellus hesperidus,Anthony,755,5823469782688813866
2476922810778777351,host,Rhinolophus simulator,Anthony,756,3545831570559792305
6025240294759237019,host,Artibeus planirostris; adult male,Anthony,758,8910086377450224094
1065286780910887027,host,Gallus gallus (domestic chicken),Anthony,759,15183668445681741245
5184882864570940685,host,Myotis punicus,Anthony,760,15378942150491618529
12756569764870154155,host,Eptesicus isabellinus,Anthony,761,4643890258994267935
9922370430697377552,host,Myotis capaccinii,Anthony,762,11972615248058089466
8336517106254607540,host,Gallus gallus (48 week-old breeder layers),Anthony,764,15183668445681741245
1215082408545074624,host,Coturnix coturnix,Anthony,765,13551079482630030730
11838312420107372466,host,Sus scrofa (wild boar),Anthony,770,13095028822376472376
3153117323197064611,host,Myotis volans,Anthony,771,17897178038567089416
304068404938196701,host,Gallus gallus (layer),Anthony,773,3248344960615667135
6044843470572595417,host,Rhinolophus stheno,Anthony,774,5038984312940329993
2667445226800508270,host,Ara ararauna,Anthony,775,5135680995440254939
15422025904352255505,host,Myotis blythii,Anthony,776,2367277731110446458
9967318426479977396,host,Nyctalus lasiopterus,Anthony,777,9291835923470666230
16814729482674281715,host,Gallus gallus (layer breeder),Anthony,778,15183668445681741245
18087919699527902871,host,Gallus gallus (broiler breeder),Anthony,779,15183668445681741245
15266179167735834560,host,Cygnus cygnus (whooper swan),Anthony,780,2382517320897972267
8423647403923347904,host,Coturnix japonica,Anthony,781,11372570530819423979
10458679482594208719,host,Morelia viridis,Anthony,782,15173507821945249253
10564515592471550701,host,Euprepiophis mandarinus,Anthony,783,7705227053526586007
15337610839579633197,host,Myuchelys georgesi (Bellinger River snapping,Anthony,784,11621428146383652842
13314023827657943584,host,Capra hircus,Anthony,785,5248881743950064660
10429261771911490847,host,Equus caballus (horse),Anthony,786,7150537418873496604
14513865670862131881,host,Blicca bjoerkna L.,Anthony,787,12933722055206313514
10815324324723824616,host,Brotogeris tirica,Anthony,792,6985525527006506474
9701378524810672717,host,Mops midas,Anthony,793,5043326377869465761
12302376106474995340,host,Neoromicia sp.,Anthony,794,15850946186914712037
12747084747596146742,host,Miniopterus sp.,Anthony,795,10924795049631218265
1285280064269370905,virus,Betacoronavirus,Anthony,3,2836417750368705997
17592166570154755579,virus,Alphacoronavirus,Anthony,4,6345152777288808432
9880904342534520079,virus,unclassified Betacoronavirus,Anthony,5,2836417750368705997
12239402733915455098,virus,Gammacoronavirus,Anthony,10,4014883075804543574
9844002918929717779,virus,unclassified Alphacoronavirus,Anthony,11,6345152777288808432
10457824684515573362,virus,unclassified Gammacoronavirus,Anthony,12,4014883075804543574
15337777758673594074,virus,Myotis ricketti alphacoronavirus Sax-2011,Anthony,39,6345152777288808432
7423567392661796263,virus,Deltacoronavirus,Anthony,40,17073609398022735149
3382126641143608845,virus,Nyctalus velutinus alphacoronavirus SC-2013,Anthony,41,6345152777288808432
6244175308130841523,virus,Rhinolophus ferrumequinum alphacoronavirus HuB-2013,Anthony,42,6345152777288808432
16753642822891151705,virus,Bat Hp-betacoronavirus Zhejiang2013,Anthony,43,2836417750368705997
17617691095471422573,virus,unclassified Deltacoronavirus,Anthony,44,17073609398022735149
93040872307127427,virus,Torovirus,Anthony,51,3414600287937959506
15428658081621653072,virus,unclassified Torovirus,Anthony,52,3414600287937959506
12259858636546632965,virus,Equine torovirus,Anthony,54,3414600287937959506
3806992863273430139,virus,unclassified Coronaviridae,Anthony,47,17539522234216727717
16305823032851672584,virus,Nidovirales,Anthony,46,11032485011476569020
10696446180477822295,virus,unclassified Nidovirales,Anthony,49,11032485011476569020
