id,kingdom,phylum,class,order,family,genus
14566144712358840241,,,,Caudovirales,Siphoviridae,Fromanvirus
10903168016575314814,,,,Caudovirales,Siphoviridae,Gaiavirus
15350142294074577928,,,,Caudovirales,Siphoviridae,Galaxyvirus
1240659728578894521,,,,Caudovirales,Siphoviridae,Galunavirus
3239005655936452282,,,,Caudovirales,Siphoviridae,Gamtrevirus
18134557949630198512,,,,Caudovirales,Siphoviridae,Gesputvirus
3114489568415295291,,,,Caudovirales,Siphoviridae,Getseptimavirus
1059100725399098208,,,,Caudovirales,Siphoviridae,Ghobesvirus
13146148822475835434,,,,Caudovirales,Siphoviridae,Gilesvirus
16376461478253578674,,,,Caudovirales,Siphoviridae,Gordonvirus
16221127313585282414,,,,Caudovirales,Siphoviridae,Gordtnkvirus
292279135894136574,,,,Caudovirales,Siphoviridae,Gorganvirus
804590834561222638,,,,Caudovirales,Siphoviridae,Gorjumvirus
9874516025090644243,,,,Caudovirales,Siphoviridae,Gustavvirus
4974003353050566516,,,,Caudovirales,Siphoviridae,Harrisonvirus
10049148085474641887,,,,Caudovirales,Siphoviridae,Hedwigvirus
15663867819171364999,,,,Caudovirales,Siphoviridae,Helsingorvirus
9493735377233587057,,,,Caudovirales,Siphoviridae,Hendrixvirus
2232526104668989493,,,,Caudovirales,Siphoviridae,Holosalinivirus
15413633556945770591,,,,Caudovirales,Siphoviridae,Homburgvirus
11153804177188711059,,,,Caudovirales,Siphoviridae,Ikedavirus
4472338430541723901,,,,Caudovirales,Siphoviridae,Ilzatvirus
2635431344443350593,,,,Caudovirales,Siphoviridae,Incheonvrus
14733644532139467713,,,,Caudovirales,Siphoviridae,Inhavirus
2159600125014692831,,,,Caudovirales,Siphoviridae,Jenstvirus
6931196063042170581,,,,Caudovirales,Siphoviridae,Jesfedecavirus
6645670342171687308,,,,Caudovirales,Siphoviridae,Kairosalinivirus
10695650449252011151,,,,Caudovirales,Siphoviridae,Kelleziovirus
15280221662851862365,,,,Caudovirales,Siphoviridae,Klementvirus
16440580702274390553,,,,Caudovirales,Siphoviridae,Kojivirus
11985551520036983703,,,,Caudovirales,Siphoviridae,Korravirus
3564896025049134501,,,,Caudovirales,Siphoviridae,Kostyavirus
14929830485678792741,,,,Caudovirales,Siphoviridae,Kryptosalinivirus
3349848897253955334,,,,Caudovirales,Siphoviridae,Lacusarxvirus
3344761917713208978,,,,Caudovirales,Siphoviridae,Lambdavirus
1557828554196197372,,,,Caudovirales,Siphoviridae,Laroyevirus
15584824957643767866,,,,Caudovirales,Siphoviridae,Liefievirus
10784180042345617813,,,,Caudovirales,Siphoviridae,Lilyvirus
4037036735010626339,,,,Caudovirales,Siphoviridae,Lokivirus
9451473146329262712,,,,Caudovirales,Siphoviridae,Lomovskayavirus
8226822674723935532,,,,Caudovirales,Siphoviridae,Lwoffvirus
5359525153098245099,,,,Caudovirales,Siphoviridae,Magadivirus
16237167512818956224,,,,Caudovirales,Siphoviridae,Mapvirus
11790666329939159299,,,,Caudovirales,Siphoviridae,Mardecavirus
15412849180061647714,,,,Caudovirales,Siphoviridae,Marvinvirus
9298815665889745578,,,,Caudovirales,Siphoviridae,Minunavirus
15738524663736768396,,,,Caudovirales,Siphoviridae,Moineauvirus
11588197592010965040,,,,Caudovirales,Siphoviridae,Mudcatvirus
4639575642961397755,,,,Caudovirales,Siphoviridae,Myunavirus
14090080673931030553,,,,Caudovirales,Siphoviridae,Nanhaivirus
4369806960297514731,,,,Caudovirales,Siphoviridae,Nickievirus
18421151942739045548,,,,Caudovirales,Siphoviridae,Nipunavirus
6235080496482433745,,,,Caudovirales,Siphoviridae,Nonagvirus
7145304544524166637,,,,Caudovirales,Siphoviridae,Nonanavirus
7271198228508654985,,,,Caudovirales,Siphoviridae,Novosibvirus
9320698466583256251,,,,Caudovirales,Siphoviridae,Nyceiraevirus
13384058404968498031,,,,Caudovirales,Siphoviridae,Omegavirus
4849016855016295157,,,,Caudovirales,Siphoviridae,Orchidvirus
14156828575598069594,,,,Caudovirales,Siphoviridae,Oshimavirus
14860690840384920909,,,,Caudovirales,Siphoviridae,Pahexavirus
452814546573621276,,,,Caudovirales,Siphoviridae,Pamexvirus
12346637515989886966,,,,Caudovirales,Siphoviridae,Papyrusvirus
16099948991876824080,,,,Caudovirales,Siphoviridae,Patiencevirus
6170347563917722232,,,,Caudovirales,Siphoviridae,Pbi1virus
432161456338432801,,,,Caudovirales,Siphoviridae,Pepyhexavirus
7522785755970639713,,,,Caudovirales,Siphoviridae,Phicbkvirus
14909281006467993368,,,,Caudovirales,Siphoviridae,Phietavirus
7799104844212894832,,,,Caudovirales,Siphoviridae,Phifelvirus
11736133648314515172,,,,Caudovirales,Siphoviridae,Pikminvirus
16052773917855969846,,,,Caudovirales,Siphoviridae,Poushouvirus
12510029771956547307,,,,Caudovirales,Siphoviridae,Priunavirus
11843065047167999093,,,,Caudovirales,Siphoviridae,Psavirus
16162035508066568082,,,,Caudovirales,Siphoviridae,Psimunavirus
14845433665126595517,,,,Caudovirales,Siphoviridae,Pulverervirus
9530933651532802314,,,,Caudovirales,Siphoviridae,Ravinvirus
6537813083910447876,,,,Caudovirales,Siphoviridae,Rerduovirus
13139744037418471603,,,,Caudovirales,Siphoviridae,Rigallicvirus
13405833872256554794,,,,Caudovirales,Siphoviridae,Rimavirus
9686678842293437918,,,,Caudovirales,Siphoviridae,Roufvirus
10548816445586737599,,,,Caudovirales,Siphoviridae,Samistivirus
15129163619349408579,,,,Caudovirales,Siphoviridae,Samunavirus
6262579967698117600,,,,Caudovirales,Siphoviridae,Sanovirus
13788597014377585929,,,,Caudovirales,Siphoviridae,Saphexavirus
11198044726621679526,,,,Caudovirales,Siphoviridae,Sasvirus
16514152996826487072,,,,Caudovirales,Siphoviridae,Saundersvirus
12643262531087482700,,,,Caudovirales,Siphoviridae,Scapunavirus
13879943298131669699,,,,Caudovirales,Siphoviridae,Septimatrevirus
1861292705648048088,,,,Caudovirales,Siphoviridae,Seuratvirus
18049173684785970251,,,,Caudovirales,Siphoviridae,Sextaecvirus
9290863724245839957,,,,Caudovirales,Siphoviridae,Sitaravirus
7880035536076403023,,,,Caudovirales,Siphoviridae,Skunavirus
14803837739194891702,,,,Caudovirales,Siphoviridae,Slashvirus
17192536874853734191,,,,Caudovirales,Siphoviridae,Smoothievirus
15880035180339431562,,,,Caudovirales,Siphoviridae,Soupsvirus
18200320059464033060,,,,Caudovirales,Siphoviridae,Sourvirus
12272586455823926925,,,,Caudovirales,Siphoviridae,Spbetavirus
4600149257070963616,,,,Caudovirales,Siphoviridae,Stanholtvirus
2680600217043116864,,,,Caudovirales,Siphoviridae,Steinhofvirus
1443849792293507584,,,,Caudovirales,Siphoviridae,Sugarlandvirus
8187386961247700757,,,,Caudovirales,Siphoviridae,Tankvirus
7190158454119621891,,,,Caudovirales,Siphoviridae,Tequintavirus
2371841396047857396,,,,Caudovirales,Siphoviridae,Timquatrovirus
8680988018873662506,,,,Caudovirales,Siphoviridae,Tinduovirus
1591994028579777566,,,,Caudovirales,Siphoviridae,Titanvirus
6920276437097307396,,,,Caudovirales,Siphoviridae,Tortellinivirus
16429098536341801716,,,,Caudovirales,Siphoviridae,Triavirus
11444469566482734961,,,,Caudovirales,Siphoviridae,Trigintaduovirus
13966437496456914156,,,,Caudovirales,Siphoviridae,Trinavirus
16393274022496588814,,,,Caudovirales,Siphoviridae,Trippvirus
3812632286277570575,,,,Caudovirales,Siphoviridae,Unahavirus
17810501480876838118,,,,Caudovirales,Siphoviridae,Vegasvirus
1348590600330202843,,,,Caudovirales,Siphoviridae,Vendettavirus
11533024497080568183,,,,Caudovirales,Siphoviridae,Vhulanivirus
8678391553660450133,,,,Caudovirales,Siphoviridae,Vidquintavirus
4951524797281483633,,,,Caudovirales,Siphoviridae,Vieuvirus
15460775116618822237,,,,Caudovirales,Siphoviridae,Vividuovirus
1025961091092835494,,,,Caudovirales,Siphoviridae,Wbetavirus
7172745073646334568,,,,Caudovirales,Siphoviridae,Weaselvirus
1740563595192465282,,,,Caudovirales,Siphoviridae,Wildcatvirus
5614959405652130135,,,,Caudovirales,Siphoviridae,Wilnyevirus
9522126903156053714,,,,Caudovirales,Siphoviridae,Wizardvirus
13351271367744445004,,,,Caudovirales,Siphoviridae,Woesvirus
15240521557528427446,,,,Caudovirales,Siphoviridae,Woodruffvirus
5584302578621118170,,,,Caudovirales,Siphoviridae,Xiamenvirus
8306245918014132799,,,,Caudovirales,Siphoviridae,Xipdecavirus
16431008666080940783,,,,Caudovirales,Siphoviridae,Yuavirus
4950120898844989832,,,,Caudovirales,Siphoviridae,Yvonnevirus
3756725934279914236,,,,Caudovirales,Siphoviridae,
1837763040145072173,,,,Herpesvirales,Alloherpesviridae,Batrachovirus
12470880511273491545,,,,Herpesvirales,Alloherpesviridae,Cyprinivirus
6053544403464350178,,,,Herpesvirales,Alloherpesviridae,Ictalurivirus
12507848327496036679,,,,Herpesvirales,Alloherpesviridae,Salmonivirus
14805358162699151099,,,,Herpesvirales,Herpesviridae,Iltovirus
12332552109553945463,,,,Herpesvirales,Herpesviridae,Mardivirus
3020130990759049544,,,,Herpesvirales,Herpesviridae,Scutavirus
2629362654276751184,,,,Herpesvirales,Herpesviridae,Simplexvirus
15543407331407719268,,,,Herpesvirales,Herpesviridae,Varicellovirus
3448741761566136801,,,,Herpesvirales,Herpesviridae,
16163072563203867132,,,,Herpesvirales,Herpesviridae,Cytomegalovirus
8512789239723243322,,,,Herpesvirales,Herpesviridae,Muromegalovirus
16264079989004659956,,,,Herpesvirales,Herpesviridae,Proboscivirus
11586537271314730801,,,,Herpesvirales,Herpesviridae,Roseolovirus
18334241276893518785,,,,Herpesvirales,Herpesviridae,
6187505160767015484,,,,Herpesvirales,Herpesviridae,Lymphocryptovirus
11524258733575529965,,,,Herpesvirales,Herpesviridae,Macavirus
9509306769935625040,,,,Herpesvirales,Herpesviridae,Percavirus
2065012915161437067,,,,Herpesvirales,Herpesviridae,Rhadinovirus
14260282278867581186,,,,Herpesvirales,Herpesviridae,
15568981944145270596,,,,Herpesvirales,Herpesviridae,
4291472047919883978,,,,Herpesvirales,Malacoherpesviridae,Aurivirus
16037544989611479277,,,,Herpesvirales,Malacoherpesviridae,Ostreavirus
2872553511429486125,,,,Ligamenvirales,Lipothrixviridae,Betalipothrixvirus
12965734307593005221,,,,Ligamenvirales,Lipothrixviridae,Deltalipothrixvirus
14754728143210032141,,,,Ligamenvirales,Lipothrixviridae,Gammalipothrixvirus
12328345206150323502,,,,Ligamenvirales,Rudiviridae,Rudivirus
15259404953978475813,,,,Ortervirales,Belpaoviridae,Semotivirus
35681077974911612,,,,Ortervirales,Caulimoviridae,Badnavirus
17892252022751224571,,,,Ortervirales,Caulimoviridae,Caulimovirus
5760286364499030764,,,,Ortervirales,Caulimoviridae,Cavemovirus
7753579976337774214,,,,Ortervirales,Caulimoviridae,Petuvirus
4341980868021209390,,,,Ortervirales,Caulimoviridae,Rosadnavirus
6205876256471709850,,,,Ortervirales,Caulimoviridae,Solendovirus
14325943426472933835,,,,Ortervirales,Caulimoviridae,Soymovirus
7159391893292255641,,,,Ortervirales,Caulimoviridae,Tungrovirus
17306955620567814041,,,,Ortervirales,Metaviridae,Errantivirus
331534671141409713,,,,Ortervirales,Metaviridae,Metavirus
17283358995548513590,,,,Ortervirales,Pseudoviridae,Hemivirus
5536539059620186602,,,,Ortervirales,Pseudoviridae,Pseudovirus
9138512042228639734,,,,Ortervirales,Pseudoviridae,Sirevirus
16362016128430244793,,,,Ortervirales,Pseudoviridae,
9033151742377595248,,,,Ortervirales,Retroviridae,Alpharetrovirus
16849183497134537698,,,,Ortervirales,Retroviridae,Betaretrovirus
4481380917865742581,,,,Ortervirales,Retroviridae,Deltaretrovirus
3851794117924972404,,,,Ortervirales,Retroviridae,Epsilonretrovirus
16785396699922238727,,,,Ortervirales,Retroviridae,Gammaretrovirus
12575357745464865153,,,,Ortervirales,Retroviridae,Lentivirus
14613686590628502616,,,,Ortervirales,Retroviridae,Bovispumavirus
13763369613892424134,,,,Ortervirales,Retroviridae,Equispumavirus
4096090559552356837,,,,Ortervirales,Retroviridae,Felispumavirus
6108962392602628394,,,,Ortervirales,Retroviridae,Prosimiispumavirus
7100619591114607179,,,,Ortervirales,Retroviridae,Simiispumavirus
17854096311841627500,,,,,Adenoviridae,Atadenovirus
8726358619460139046,,,,,Adenoviridae,Aviadenovirus
9659896725396266391,,,,,Adenoviridae,Ichtadenovirus
18425545507531884819,,,,,Adenoviridae,Mastadenovirus
3024221754568487466,,,,,Adenoviridae,Siadenovirus
10209012043935933394,,,,,Alphasatellitidae,Ageyesisatellite
10211034688926075235,,,,,Alphasatellitidae,Clecrusatellite
9624012689085151495,,,,,Alphasatellitidae,Colecusatellite
16241406317675002198,,,,,Alphasatellitidae,Gosmusatellite
4455125426780767555,,,,,Alphasatellitidae,
13937236230087238263,,,,,Alphasatellitidae,Babusatellite
15048033298611768389,,,,,Alphasatellitidae,Clostunsatellite
9979175217013287918,,,,,Alphasatellitidae,Fabenesatellite
15700768000442678042,,,,,Alphasatellitidae,Milvetsatellite
5060481566645466096,,,,,Alphasatellitidae,Mivedwarsatellite
1231330510093388057,,,,,Alphasatellitidae,Sophoyesatellite
5407397935340571939,,,,,Alphasatellitidae,Subclovsatellite
2025879008285696285,,,,,Alphasatellitidae,
1010833269715005487,,,,,Ampullaviridae,Ampullavirus
2766083275509611049,,,,,Anelloviridae,Alphatorquevirus
14898811348204217521,,,,,Anelloviridae,Betatorquevirus
12213285175457209079,,,,,Anelloviridae,Deltatorquevirus
493417766011516673,,,,,Anelloviridae,Epsilontorquevirus
10266668989218127221,,,,,Anelloviridae,Etatorquevirus
13719793822434426330,,,,,Anelloviridae,Gammatorquevirus
7234023973771267016,,,,,Anelloviridae,Gyrovirus
17391140665104725145,,,,,Anelloviridae,Iotatorquevirus
16917962922905876565,,,,,Anelloviridae,Kappatorquevirus
8283547257922126281,,,,,Anelloviridae,Lambdatorquevirus
14540007120635240748,,,,,Anelloviridae,Mutorquevirus
7301900338532723798,,,,,Anelloviridae,Nutorquevirus
2454820523566734587,,,,,Anelloviridae,Thetatorquevirus
10400880002380511438,,,,,Anelloviridae,Zetatorquevirus
13217775413686967528,,,,,Ascoviridae,Ascovirus
16965259229765581561,,,,,Ascoviridae,Toursvirus
13561983983032081753,,,,,Asfarviridae,Asfivirus
6712110086451751025,,,,,Bacilladnaviridae,Diatodnavirus
9145618576194599678,,,,,Bacilladnaviridae,Kieseladnavirus
1890938351507206261,,,,,Bacilladnaviridae,Protobacilladnavirus
15217838236729105620,,,,,Baculoviridae,Alphabaculovirus
9968967210076761071,,,,,Baculoviridae,Betabaculovirus
4046205883936584508,,,,,Baculoviridae,Deltabaculovirus
17435114953085473241,,,,,Baculoviridae,Gammabaculovirus
8460839773697502945,,,,,Bicaudaviridae,Bicaudavirus
13195774654064674967,,,,,Bidnaviridae,Bidensovirus
14411960711839853208,,,,,Circoviridae,Circovirus
10629355434688308358,,,,,Circoviridae,Cyclovirus
796489768977141886,,,,,Clavaviridae,Clavavirus
12270832766546511379,,,,,Corticoviridae,Corticovirus
15316024254590147727,,,,,Fuselloviridae,Alphafusellovirus
17792777505467397312,,,,,Fuselloviridae,Betafusellovirus
3125890690383806974,,,,,Geminiviridae,Becurtovirus
6480969681645131485,,,,,Geminiviridae,Begomovirus
8939767004497835064,,,,,Geminiviridae,Capulavirus
8625851038356265487,,,,,Geminiviridae,Curtovirus
10015893880321772653,,,,,Geminiviridae,Eragrovirus
7942328937764358591,,,,,Geminiviridae,Grablovirus
15256773943530732958,,,,,Geminiviridae,Mastrevirus
15514707772646984591,,,,,Geminiviridae,Topocuvirus
18270149387302449213,,,,,Geminiviridae,Turncurtovirus
1663806198708804444,,,,,Geminiviridae,
1656695053444693313,,,,,Genomoviridae,Gemycircularvirus
4390080106902442104,,,,,Genomoviridae,Gemyduguivirus
13922095234187082870,,,,,Genomoviridae,Gemygorvirus
18367996615403129229,,,,,Genomoviridae,Gemykibivirus
7118053261684333993,,,,,Genomoviridae,Gemykolovirus
12655067844403919495,,,,,Genomoviridae,Gemykrogvirus
9637725335902975557,,,,,Genomoviridae,Gemykroznavirus
15382546088221395394,,,,,Genomoviridae,Gemytondvirus
16626022840146747593,,,,,Genomoviridae,Gemyvongvirus
9055682475067729678,,,,,Globuloviridae,Globulovirus
563218770516649447,,,,,Guttaviridae,Alphaguttavirus
1044824719354191802,,,,,Guttaviridae,Betaguttavirus
11754906948335078536,,,,,Hepadnaviridae,Avihepadnavirus
4168726506188385060,,,,,Hepadnaviridae,Orthohepadnavirus
3780182833612235799,,,,,Hepadnaviridae,
10803597486235231858,,,,,Hytrosaviridae,Glossinavirus
11747707449041159930,,,,,Hytrosaviridae,Muscavirus
3826511122504657163,,,,,Inoviridae,Fibrovirus
725294375628567799,,,,,Inoviridae,Habenivirus
11352835488024365986,,,,,Inoviridae,Inovirus
11896428151918362069,,,,,Inoviridae,Lineavirus
5238599094960036193,,,,,Inoviridae,Plectrovirus
2037671190137373380,,,,,Inoviridae,Saetivirus
1233481348765106421,,,,,Inoviridae,Vespertiliovirus
11109609333770841939,,,,,Inoviridae,
7768184597257204200,,,,,Iridoviridae,Lymphocystivirus
10670663568094682981,,,,,Iridoviridae,Megalocytivirus
11226142243463318665,,,,,Iridoviridae,Ranavirus
9037744304546764999,,,,,Iridoviridae,Chloriridovirus
1151164357139282223,,,,,Iridoviridae,Decapodiridovirus
17419830706702209991,,,,,Iridoviridae,Iridovirus
11340754398942802495,,,,,Lavidaviridae,Mavirus
10145421843616362359,,,,,Lavidaviridae,Sputnikvirus
10308999324923600333,,,,,Marseilleviridae,Marseillevirus
6955857627019858277,,,,,Marseilleviridae,
11066683890035838632,,,,,Microviridae,Alphatrevirus
6986221297552700772,,,,,Microviridae,Gequatrovirus
9884097083185129306,,,,,Microviridae,Sinsheimervirus
12553296868645636203,,,,,Microviridae,Bdellomicrovirus
5280083469667105918,,,,,Microviridae,Chlamydiamicrovirus
12494773453007300402,,,,,Microviridae,Spiromicrovirus
5053545527776387019,,,,,Mimiviridae,Cafeteriavirus
1460083588291194447,,,,,Mimiviridae,Mimivirus
10402873418799616946,,,,,Nanoviridae,Babuvirus
14582648125624587567,,,,,Nanoviridae,Nanovirus
3346226950167069045,,,,,Nanoviridae,
2949637974051240250,,,,,Nimaviridae,Whispovirus
9346976125215979421,,,,,Nudiviridae,Alphanudivirus
15084317453682123057,,,,,Nudiviridae,Betanudivirus
6276004003898509465,,,,,Ovaliviridae,Alphaovalivirus
8015629833882969315,,,,,Papillomaviridae,Alphapapillomavirus
15649886188680486058,,,,,Papillomaviridae,Betapapillomavirus
9967336508856854107,,,,,Papillomaviridae,Chipapillomavirus
11635052068423010431,,,,,Papillomaviridae,Deltapapillomavirus
13933167777899462393,,,,,Papillomaviridae,Dyochipapillomavirus
7828408151077480701,,,,,Papillomaviridae,Dyodeltapapillomavirus
13317398897018733884,,,,,Papillomaviridae,Dyoepsilonpapillomavirus
2566481554092692848,,,,,Papillomaviridae,Dyoetapapillomavirus
7457999648972650561,,,,,Papillomaviridae,Dyoiotapapillomavirus
189595813054804514,,,,,Papillomaviridae,Dyokappapapillomavirus
14817767843682075958,,,,,Papillomaviridae,Dyolambdapapillomavirus
2893434223684603222,,,,,Papillomaviridae,Dyomupapillomavirus
4006035021448434746,,,,,Papillomaviridae,Dyonupapillomavirus
11231106327017498411,,,,,Papillomaviridae,Dyoomegapapillomavirus
2449834568040308310,,,,,Papillomaviridae,Dyoomikronpapillomavirus
6752393620091694272,,,,,Papillomaviridae,Dyophipapillomavirus
18083880520561362567,,,,,Papillomaviridae,Dyopipapillomavirus
11946360575815983167,,,,,Papillomaviridae,Dyopsipapillomavirus
6169540954663762754,,,,,Papillomaviridae,Dyorhopapillomavirus
16557470344737119056,,,,,Papillomaviridae,Dyosigmapapillomavirus
11270626739308729324,,,,,Papillomaviridae,Dyotaupapillomavirus
7846673042303139162,,,,,Papillomaviridae,Dyothetapapillomavirus
11932347973277364802,,,,,Papillomaviridae,Dyoupsilonpapillomavirus
9515006499683036625,,,,,Papillomaviridae,Dyoxipapillomavirus
3249560077381250315,,,,,Papillomaviridae,Dyozetapapillomavirus
12714004524923877349,,,,,Papillomaviridae,Epsilonpapillomavirus
15962882696004047893,,,,,Papillomaviridae,Etapapillomavirus
4836558398169238502,,,,,Papillomaviridae,Gammapapillomavirus
13300099912646819708,,,,,Papillomaviridae,Iotapapillomavirus
12121725004550608035,,,,,Papillomaviridae,Kappapapillomavirus
17001323117315754530,,,,,Papillomaviridae,Lambdapapillomavirus
15088151387653826447,,,,,Papillomaviridae,Mupapillomavirus
3399887693929899115,,,,,Papillomaviridae,Nupapillomavirus
17034970577304414221,,,,,Papillomaviridae,Omegapapillomavirus
3124820774396507237,,,,,Papillomaviridae,Omikronpapillomavirus
11865746217018665497,,,,,Papillomaviridae,Phipapillomavirus
6692078385962590473,,,,,Papillomaviridae,Pipapillomavirus
4278047532861701545,,,,,Papillomaviridae,Psipapillomavirus
12608761354115865285,,,,,Papillomaviridae,Rhopapillomavirus
10149785269241923382,,,,,Papillomaviridae,Sigmapapillomavirus
10990469842880446656,,,,,Papillomaviridae,Taupapillomavirus
4737122409344597977,,,,,Papillomaviridae,Thetapapillomavirus
9291208788031538709,,,,,Papillomaviridae,Treisdeltapapillomavirus
6690842248871580182,,,,,Papillomaviridae,Treisepsilonpapillomavirus
14418592388209777703,,,,,Papillomaviridae,Treisetapapillomavirus
12600229195481381572,,,,,Papillomaviridae,Treisiotapapillomavirus
18243751822648245055,,,,,Papillomaviridae,Treiskappapapillomavirus
1490723282475271850,,,,,Papillomaviridae,Treisthetapapillomavirus
7122437401653142467,,,,,Papillomaviridae,Treiszetapapillomavirus
16331766807918935759,,,,,Papillomaviridae,Upsilonpapillomavirus
7086070083226738423,,,,,Papillomaviridae,Xipapillomavirus
5947066559862845148,,,,,Papillomaviridae,Zetapapillomavirus
4894163094816715063,,,,,Papillomaviridae,Alefpapillomavirus
6773975277969664196,,,,,Parvoviridae,Ambidensovirus
2027483270234959572,,,,,Parvoviridae,Brevidensovirus
2110363006254328066,,,,,Parvoviridae,Hepandensovirus
2172390173025717247,,,,,Parvoviridae,Iteradensovirus
12927002474756223405,,,,,Parvoviridae,Penstyldensovirus
14691453876354964263,,,,,Parvoviridae,
14524691226620108487,,,,,Parvoviridae,Amdoparvovirus
5868403862199226090,,,,,Parvoviridae,Aveparvovirus
11113911548749883564,,,,,Parvoviridae,Bocaparvovirus
17362011791263135002,,,,,Parvoviridae,Copiparvovirus
15314561209569384919,,,,,Parvoviridae,Dependoparvovirus
4379892764683094993,,,,,Parvoviridae,Erythroparvovirus
9676099416987812907,,,,,Parvoviridae,Protoparvovirus
72478863854467593,,,,,Parvoviridae,Tetraparvovirus
17794033595743212823,,,,,Phycodnaviridae,Chlorovirus
14131819112651810672,,,,,Phycodnaviridae,Coccolithovirus
16614213281873298637,,,,,Phycodnaviridae,Phaeovirus
14456653349501548404,,,,,Phycodnaviridae,Prasinovirus
1514541209220320914,,,,,Phycodnaviridae,Prymnesiovirus
175804273639073597,,,,,Phycodnaviridae,Raphidovirus
17401780700934586401,,,,,Plasmaviridae,Plasmavirus
8114789253895436560,,,,,Pleolipoviridae,Alphapleolipovirus
16693159365466178288,,,,,Pleolipoviridae,Betapleolipovirus
6940643473702457678,,,,,Pleolipoviridae,Gammapleolipovirus
13682478188845689294,,,,,Polydnaviridae,Bracovirus
4445235748013135565,,,,,Polydnaviridae,Ichnovirus
3428073523287366949,,,,,Polyomaviridae,Alphapolyomavirus
15897833797229443444,,,,,Polyomaviridae,Betapolyomavirus
4216959826450998911,,,,,Polyomaviridae,Deltapolyomavirus
12707865435065015163,,,,,Polyomaviridae,Gammapolyomavirus
5348074323899729316,,,,,Polyomaviridae,
6804431430134449039,,,,,Portogloboviridae,Alphaportoglobovirus
142812982504342646,,,,,Poxviridae,Avipoxvirus
16772004442122577072,,,,,Poxviridae,Capripoxvirus
16514763399632116062,,,,,Poxviridae,Centapoxvirus
5585825419675158393,,,,,Poxviridae,Cervidpoxvirus
10923302261244453319,,,,,Poxviridae,Crocodylidpoxvirus
3589262537746626670,,,,,Poxviridae,Leporipoxvirus
12637783611505265433,,,,,Poxviridae,Molluscipoxvirus
2131527034971491845,,,,,Poxviridae,Orthopoxvirus
10139260496261604295,,,,,Poxviridae,Parapoxvirus
3883710679197334244,,,,,Poxviridae,Suipoxvirus
7667529051989670684,,,,,Poxviridae,Yatapoxvirus
8139931896321585251,,,,,Poxviridae,
3366416998808306007,,,,,Poxviridae,Alphaentomopoxvirus
88994744440787450,,,,,Poxviridae,Betaentomopoxvirus
15463336098606428110,,,,,Poxviridae,Gammaentomopoxvirus
17642241516068576344,,,,,Poxviridae,
12075768708502711569,,,,,Smacoviridae,Bovismacovirus
1676362564813163585,,,,,Smacoviridae,Cosmacovirus
150543599885024445,,,,,Smacoviridae,Dragsmacovirus
2890506465623959575,,,,,Smacoviridae,Drosmacovirus
14278563122845958968,,,,,Smacoviridae,Huchismacovirus
10184118134312723484,,,,,Smacoviridae,Porprismacovirus
15180020258853625366,,,,,Sphaerolipoviridae,Alphasphaerolipovirus
9916206349826406597,,,,,Sphaerolipoviridae,Betasphaerolipovirus
13356183146357611016,,,,,Sphaerolipoviridae,Gammasphaerolipovirus
8270283066509259810,,,,,Spiraviridae,Alphaspiravirus
13615170669075083180,,,,,Tectiviridae,Alphatectivirus
16083862259028603423,,,,,Tectiviridae,Betatectivirus
12692794113764197563,,,,,Tectiviridae,Gammatectivirus
3355867866366509996,,,,,Tolecusatellitidae,Betasatellite
9614531912988897352,,,,,Tolecusatellitidae,Deltasatellite
8569973975919134684,,,,,Tristromaviridae,Alphatristromavirus
7331439937812855603,,,,,Turriviridae,Alphaturrivirus
9318708059213155298,,,,,,Dinodnavirus
969724655701440375,,,,,,Rhizidiovirus
14727630260380090760,,,,,,Salterprovirus
